지점,지점명,일시,최저기온(°C),최고기온(°C)
108,서울,1963-12-08,-3.7,2.4
108,서울,1963-12-09,-5.8,2.6
108,서울,1963-12-10,-3.2,3.2
108,서울,1963-12-11,-3.2,3.7
108,서울,1963-12-12,-1.3,7.8
108,서울,1963-12-13,-1.3,10.6
108,서울,1963-12-14,2.9,9.9
108,서울,1963-12-15,1,10.9
108,서울,1963-12-16,1.2,8.3
108,서울,1963-12-17,-1.2,4.8
108,서울,1963-12-18,-6.3,-.6
108,서울,1963-12-19,-7.8,1.9
108,서울,1963-12-20,-2.4,6.3
108,서울,1963-12-21,-4.9,1.7
108,서울,1963-12-22,-1.3,9.6
108,서울,1963-12-23,4,12.2
108,서울,1963-12-24,-3.1,9.1
108,서울,1963-12-25,-7.9,-1.6
108,서울,1963-12-26,-12.1,-6.2
108,서울,1963-12-27,-13.2,-4.8
108,서울,1963-12-28,-9.4,2.3
108,서울,1963-12-29,-3.8,7.2
108,서울,1963-12-30,-6.2,1.9
108,서울,1963-12-31,-3.4,5.3
108,서울,1964-01-01,-7,-1.2
108,서울,1964-01-02,-8,2.7
108,서울,1964-01-03,-6.2,1
108,서울,1964-01-04,-8.2,.9
108,서울,1964-01-05,-7,2.8
108,서울,1964-01-06,-1.8,4.6
108,서울,1964-01-07,-5,2.4
108,서울,1964-01-08,-3,2.8
108,서울,1964-01-09,-2.2,6.8
108,서울,1964-01-10,-3.7,6.1
108,서울,1964-01-11,1.3,7.2
108,서울,1964-01-12,4.2,10
108,서울,1964-01-13,-.3,5.1
108,서울,1964-01-14,-3,4.4
108,서울,1964-01-15,-3.3,8
108,서울,1964-01-16,1.4,5.4
108,서울,1964-01-17,-1.4,4.3
108,서울,1964-01-18,-5.4,-.9
108,서울,1964-01-19,-8.1,-1.9
108,서울,1964-01-20,-7.6,1.5
108,서울,1964-01-21,-5.8,1.8
108,서울,1964-01-22,-2.8,3.7
108,서울,1964-01-23,-5.3,5.3
108,서울,1964-01-24,-3.3,5.1
108,서울,1964-01-25,-5.5,5.4
108,서울,1964-01-26,-5,5.8
108,서울,1964-01-27,-2,7.6
108,서울,1964-01-28,2.3,7.1
108,서울,1964-01-29,1.2,4.1
108,서울,1964-01-30,-3,1.7
108,서울,1964-01-31,-5.4,-2.8
108,서울,1964-02-01,-6.6,-4
108,서울,1964-02-02,-9,-2.5
108,서울,1964-02-03,-9.4,-1.8
108,서울,1964-02-04,-9.4,.6
108,서울,1964-02-05,-6.3,4
108,서울,1964-02-06,-2.6,1.4
108,서울,1964-02-07,-2.4,3.2
108,서울,1964-02-08,.2,1.4
108,서울,1964-02-09,-.5,1.6
108,서울,1964-02-10,-4.4,1.2
108,서울,1964-02-11,-12,-3.5
108,서울,1964-02-12,-15,-9.2
108,서울,1964-02-13,-16.2,-6.4
108,서울,1964-02-14,-12.6,-2.6
108,서울,1964-02-15,-8.2,-3.2
108,서울,1964-02-16,-9.2,0
108,서울,1964-02-17,-8.6,-2.2
108,서울,1964-02-18,-6.8,-.7
108,서울,1964-02-19,-8.4,.2
108,서울,1964-02-20,-7.1,-.7
108,서울,1964-02-21,-8,-2.9
108,서울,1964-02-22,-10.2,.6
108,서울,1964-02-23,-8.4,2.4
108,서울,1964-02-24,-5,5.3
108,서울,1964-02-25,-2.2,5.2
108,서울,1964-02-26,-4,5.8
108,서울,1964-02-27,-2.9,5
108,서울,1964-02-28,-4,5.7
108,서울,1964-02-29,-2.7,6.5
108,서울,1964-03-01,.1,7.7
108,서울,1964-03-02,-.4,9.6
108,서울,1964-03-03,2.4,10.2
108,서울,1964-03-04,1.9,9.8
108,서울,1964-03-05,2.5,10
108,서울,1964-03-06,-.6,9.6
108,서울,1964-03-07,1,9.4
108,서울,1964-03-08,-.2,10
108,서울,1964-03-09,-1,9.8
108,서울,1964-03-10,.6,9.6
108,서울,1964-03-11,.4,9.4
108,서울,1964-03-12,1,12.4
108,서울,1964-03-13,1.5,7.3
108,서울,1964-03-14,-1.8,6.4
108,서울,1964-03-15,-3.4,0
108,서울,1964-03-16,-2.4,2.8
108,서울,1964-03-17,-2.2,5.4
108,서울,1964-03-18,-2.7,8.8
108,서울,1964-03-19,0,5.2
108,서울,1964-03-20,.2,5.2
108,서울,1964-03-21,-1.4,6.2
108,서울,1964-03-22,-1.6,7.3
108,서울,1964-03-23,-1.6,8.4
108,서울,1964-03-24,-.8,5.5
108,서울,1964-03-25,-1,6.4
108,서울,1964-03-26,-1.4,8.4
108,서울,1964-03-27,-1.3,6.8
108,서울,1964-03-28,.4,7.8
108,서울,1964-03-29,2.1,13.8
108,서울,1964-03-30,3.4,17.7
108,서울,1964-03-31,9,17
108,서울,1964-04-01,8.4,17.3
108,서울,1964-04-02,7.2,19.3
108,서울,1964-04-03,13.8,18
108,서울,1964-04-04,12.6,22.7
108,서울,1964-04-05,12.4,18.2
108,서울,1964-04-06,2.8,12.4
108,서울,1964-04-07,2.4,8.1
108,서울,1964-04-08,.7,9.8
108,서울,1964-04-09,6.9,17.2
108,서울,1964-04-10,9.6,16.8
108,서울,1964-04-11,7.7,18.9
108,서울,1964-04-12,8.8,20.5
108,서울,1964-04-13,9.6,21.4
108,서울,1964-04-14,9,19.6
108,서울,1964-04-15,12.4,16.8
108,서울,1964-04-16,10.4,15.7
108,서울,1964-04-17,15.7,20.8
108,서울,1964-04-18,14.6,17.1
108,서울,1964-04-19,15.7,17
108,서울,1964-04-20,14.2,22.7
108,서울,1964-04-21,13.6,20.6
108,서울,1964-04-22,12.8,18.6
108,서울,1964-04-23,13.7,22.8
108,서울,1964-04-24,11.8,25.4
108,서울,1964-04-25,8.7,14.8
108,서울,1964-04-26,8,16.7
108,서울,1964-04-27,7.2,19.9
108,서울,1964-04-28,8.9,23.8
108,서울,1964-04-29,9.4,23.3
108,서울,1964-04-30,13.3,23
108,서울,1964-05-01,8.7,13.6
108,서울,1964-05-02,8.7,12.9
108,서울,1964-05-03,10,18.5
108,서울,1964-05-04,12.3,21.9
108,서울,1964-05-05,13.4,23
108,서울,1964-05-06,12.4,25
108,서울,1964-05-07,13.3,26
108,서울,1964-05-08,12.8,27.8
108,서울,1964-05-09,13.8,27.5
108,서울,1964-05-10,13.1,21
108,서울,1964-05-11,10.8,21.3
108,서울,1964-05-12,9.2,22.8
108,서울,1964-05-13,10,23.7
108,서울,1964-05-14,12,25.9
108,서울,1964-05-15,13.7,28.5
108,서울,1964-05-16,13.6,29.2
108,서울,1964-05-17,16.5,23.3
108,서울,1964-05-18,16.1,23.3
108,서울,1964-05-19,17.1,27.9
108,서울,1964-05-20,19.4,28.1
108,서울,1964-05-21,19.2,27
108,서울,1964-05-22,16.7,21.4
108,서울,1964-05-23,15.8,21.6
108,서울,1964-05-24,15.2,25
108,서울,1964-05-25,13.4,25.3
108,서울,1964-05-26,14.1,27.4
108,서울,1964-05-27,15.5,25
108,서울,1964-05-28,14,24.9
108,서울,1964-05-29,14.3,25.4
108,서울,1964-05-30,14.9,26.6
108,서울,1964-05-31,16,28.9
108,서울,1964-06-01,16.8,24.8
108,서울,1964-06-02,15.7,19.9
108,서울,1964-06-03,14,17.8
108,서울,1964-06-04,13.8,24.2
108,서울,1964-06-05,14.4,24.4
108,서울,1964-06-06,15.9,26.4
108,서울,1964-06-07,18.3,26.2
108,서울,1964-06-08,17.9,22.9
108,서울,1964-06-09,17.5,27.7
108,서울,1964-06-10,17.7,22.4
108,서울,1964-06-11,17.7,27.2
108,서울,1964-06-12,16.7,27.8
108,서울,1964-06-13,16.7,26.3
108,서울,1964-06-14,15,20.8
108,서울,1964-06-15,15.8,22.6
108,서울,1964-06-16,16.2,24.6
108,서울,1964-06-17,16.9,28.8
108,서울,1964-06-18,18.5,29.4
108,서울,1964-06-19,19.8,24.2
108,서울,1964-06-20,18,23.3
108,서울,1964-06-21,18.4,26.2
108,서울,1964-06-22,18.4,26.6
108,서울,1964-06-23,17.3,29.1
108,서울,1964-06-24,17.8,30
108,서울,1964-06-25,18.2,29.5
108,서울,1964-06-26,18.8,31.2
108,서울,1964-06-27,21.2,32.4
108,서울,1964-06-28,21,33.4
108,서울,1964-06-29,21.2,32.8
108,서울,1964-06-30,22,33
108,서울,1964-07-01,22.7,24.4
108,서울,1964-07-02,22.6,24
108,서울,1964-07-03,22.2,25.6
108,서울,1964-07-04,22.9,29.8
108,서울,1964-07-05,21.7,26.2
108,서울,1964-07-06,23.2,26.2
108,서울,1964-07-07,23.4,26.1
108,서울,1964-07-08,22.8,25.5
108,서울,1964-07-09,20.6,24.6
108,서울,1964-07-10,20.8,28.8
108,서울,1964-07-11,22,30.1
108,서울,1964-07-12,21.7,30.4
108,서울,1964-07-13,22.1,27.3
108,서울,1964-07-14,20.9,25.9
108,서울,1964-07-15,20,29
108,서울,1964-07-16,21.8,27.9
108,서울,1964-07-17,22.1,24.2
108,서울,1964-07-18,20.8,29
108,서울,1964-07-19,19.6,28.6
108,서울,1964-07-20,19.3,28.9
108,서울,1964-07-21,20,28.7
108,서울,1964-07-22,21.4,29
108,서울,1964-07-23,22.9,25
108,서울,1964-07-24,21.8,29.8
108,서울,1964-07-25,19,32.1
108,서울,1964-07-26,24.3,32.4
108,서울,1964-07-27,24,33.2
108,서울,1964-07-28,24,33.6
108,서울,1964-07-29,24.4,30.8
108,서울,1964-07-30,22.7,28.6
108,서울,1964-07-31,23.7,30.8
108,서울,1964-08-01,23.6,34.5
108,서울,1964-08-02,25.3,34.4
108,서울,1964-08-03,25.4,30.8
108,서울,1964-08-04,25.3,31.8
108,서울,1964-08-05,25.4,32.2
108,서울,1964-08-06,25.6,29.5
108,서울,1964-08-07,24.1,26.8
108,서울,1964-08-08,23,27.6
108,서울,1964-08-09,23.6,28.2
108,서울,1964-08-10,24.5,29.6
108,서울,1964-08-11,22.5,26.2
108,서울,1964-08-12,24.2,31
108,서울,1964-08-13,22.6,33
108,서울,1964-08-14,23.9,31.2
108,서울,1964-08-15,24.2,30
108,서울,1964-08-16,23.6,27.4
108,서울,1964-08-17,24.4,34.4
108,서울,1964-08-18,25.6,33.7
108,서울,1964-08-19,24.6,34.2
108,서울,1964-08-20,21.6,30.9
108,서울,1964-08-21,22.2,32
108,서울,1964-08-22,23.2,32.9
108,서울,1964-08-23,24.1,31
108,서울,1964-08-24,21.4,24.4
108,서울,1964-08-25,20.9,29.3
108,서울,1964-08-26,20.4,29.8
108,서울,1964-08-27,19.9,29.2
108,서울,1964-08-28,21.5,29.3
108,서울,1964-08-29,22.4,30.3
108,서울,1964-08-30,22.7,30.5
108,서울,1964-08-31,19.2,24.8
108,서울,1964-09-01,20.8,24.8
108,서울,1964-09-02,22.3,23.9
108,서울,1964-09-03,20.7,26.8
108,서울,1964-09-04,22.6,24.8
108,서울,1964-09-05,21.2,29.3
108,서울,1964-09-06,20.5,28
108,서울,1964-09-07,20,30
108,서울,1964-09-08,18.6,22.1
108,서울,1964-09-09,18.5,26.6
108,서울,1964-09-10,18.5,28.1
108,서울,1964-09-11,17.8,28.8
108,서울,1964-09-12,18.8,27.3
108,서울,1964-09-13,21.7,26.2
108,서울,1964-09-14,18.4,21.7
108,서울,1964-09-15,16.1,22
108,서울,1964-09-16,14.5,25.1
108,서울,1964-09-17,13.5,24.4
108,서울,1964-09-18,14.3,18.2
108,서울,1964-09-19,16.1,22.4
108,서울,1964-09-20,15.4,23.3
108,서울,1964-09-21,15.1,24
108,서울,1964-09-22,12.6,23.6
108,서울,1964-09-23,13.1,25
108,서울,1964-09-24,13,24.4
108,서울,1964-09-25,12,24.7
108,서울,1964-09-26,14.3,23.3
108,서울,1964-09-27,13.2,18.6
108,서울,1964-09-28,12.7,22.2
108,서울,1964-09-29,11,23
108,서울,1964-09-30,11.2,24.4
108,서울,1964-10-01,12,25.9
108,서울,1964-10-02,14.2,20.8
108,서울,1964-10-03,16.2,22.2
108,서울,1964-10-04,14,21.4
108,서울,1964-10-05,13.4,20.6
108,서울,1964-10-06,11.9,19.9
108,서울,1964-10-07,10,20.4
108,서울,1964-10-08,10.3,18.7
108,서울,1964-10-09,6.8,17.9
108,서울,1964-10-10,5.2,19.2
108,서울,1964-10-11,6.3,22
108,서울,1964-10-12,11.2,22.7
108,서울,1964-10-13,14.6,19.9
108,서울,1964-10-14,11.9,25.2
108,서울,1964-10-15,13.9,25.1
108,서울,1964-10-16,14.2,24.2
108,서울,1964-10-17,11.7,20.1
108,서울,1964-10-18,10.4,19.8
108,서울,1964-10-19,11,17.5
108,서울,1964-10-20,11.8,13.7
108,서울,1964-10-21,9,16.9
108,서울,1964-10-22,8.8,17.4
108,서울,1964-10-23,4.6,13.2
108,서울,1964-10-24,2,13.7
108,서울,1964-10-25,1.1,14
108,서울,1964-10-26,1.8,18.5
108,서울,1964-10-27,4.8,19.7
108,서울,1964-10-28,7.7,19.4
108,서울,1964-10-29,6.3,17.1
108,서울,1964-10-30,4.2,15.3
108,서울,1964-10-31,5.7,14.2
108,서울,1964-11-01,4.5,13.4
108,서울,1964-11-02,1.9,13.6
108,서울,1964-11-03,3.3,14.5
108,서울,1964-11-04,7.2,14.4
108,서울,1964-11-05,6.2,14.8
108,서울,1964-11-06,3.3,12.2
108,서울,1964-11-07,4.2,13.2
108,서울,1964-11-08,2.3,14.8
108,서울,1964-11-09,8.3,15
108,서울,1964-11-10,6.6,15.6
108,서울,1964-11-11,4.6,8.6
108,서울,1964-11-12,-.2,6.6
108,서울,1964-11-13,-.7,5.1
108,서울,1964-11-14,-.8,6.3
108,서울,1964-11-15,0,9.7
108,서울,1964-11-16,-1,10.8
108,서울,1964-11-17,-1,11.6
108,서울,1964-11-18,.5,11.3
108,서울,1964-11-19,-.2,8.1
108,서울,1964-11-20,1,13.3
108,서울,1964-11-21,-.3,10.6
108,서울,1964-11-22,-3.2,8.6
108,서울,1964-11-23,6.9,11.9
108,서울,1964-11-24,-.5,6.9
108,서울,1964-11-25,-3.2,4.2
108,서울,1964-11-26,2,11.8
108,서울,1964-11-27,4,13.2
108,서울,1964-11-28,7.1,15.4
108,서울,1964-11-29,5.3,10.5
108,서울,1964-11-30,-6,5.3
108,서울,1964-12-01,-9,-3.4
108,서울,1964-12-02,-9.4,-.5
108,서울,1964-12-03,-6.6,1.2
108,서울,1964-12-04,-7.2,4.2
108,서울,1964-12-05,-1,6.6
108,서울,1964-12-06,-3.4,6.1
108,서울,1964-12-07,-5.4,2.2
108,서울,1964-12-08,-2.6,8.2
108,서울,1964-12-09,-.8,6.2
108,서울,1964-12-10,-3.4,2.2
108,서울,1964-12-11,-8.7,-1.7
108,서울,1964-12-12,-10.6,-2.6
108,서울,1964-12-13,-7.7,.1
108,서울,1964-12-14,-4,4.8
108,서울,1964-12-15,-2.2,3.6
108,서울,1964-12-16,-4.5,7.3
108,서울,1964-12-17,-2.3,6.8
108,서울,1964-12-18,-4,2.4
108,서울,1964-12-19,-5.2,2.4
108,서울,1964-12-20,-1.8,8.5
108,서울,1964-12-21,1.5,11
108,서울,1964-12-22,3,12.2
108,서울,1964-12-23,1,9.4
108,서울,1964-12-24,-1.8,6.4
108,서울,1964-12-25,-2.8,5.4
108,서울,1964-12-26,-4.4,5.3
108,서울,1964-12-27,-3.8,8.7
108,서울,1964-12-28,1.8,8.7
108,서울,1964-12-29,.5,6.1
108,서울,1964-12-30,-3.1,5.3
108,서울,1964-12-31,-5.5,2.2
108,서울,1965-01-01,-5.6,.7
108,서울,1965-01-02,-8.8,-3
108,서울,1965-01-03,-8.2,.9
108,서울,1965-01-04,-12.4,-5.6
108,서울,1965-01-05,-12,.8
108,서울,1965-01-06,-4.3,0
108,서울,1965-01-07,-.4,3.8
108,서울,1965-01-08,-5.2,.2
108,서울,1965-01-09,-7.7,.2
108,서울,1965-01-10,-9.2,1.2
108,서울,1965-01-11,-16.5,-9.2
108,서울,1965-01-12,-18.1,-11.2
108,서울,1965-01-13,-15,-6.8
108,서울,1965-01-14,-13,-2.5
108,서울,1965-01-15,-7.5,.4
108,서울,1965-01-16,-11,-3.5
108,서울,1965-01-17,-11.8,.2
108,서울,1965-01-18,-1.6,1.4
108,서울,1965-01-19,-3,2.9
108,서울,1965-01-20,-6.5,1.4
108,서울,1965-01-21,-6.7,.6
108,서울,1965-01-22,-6.2,2.1
108,서울,1965-01-23,-7.3,-1.4
108,서울,1965-01-24,-9.8,-2.8
108,서울,1965-01-25,-10.8,.8
108,서울,1965-01-26,-3.9,3
108,서울,1965-01-27,-5.4,2.3
108,서울,1965-01-28,-6.2,2.1
108,서울,1965-01-29,-1.6,4.8
108,서울,1965-01-30,-3.7,7.4
108,서울,1965-01-31,-4.8,3.9
108,서울,1965-02-01,-8.4,-3.1
108,서울,1965-02-02,-12,-5.2
108,서울,1965-02-03,-13.6,-5.6
108,서울,1965-02-04,-10.9,-1.7
108,서울,1965-02-05,-9,-3.6
108,서울,1965-02-06,-11.1,1.6
108,서울,1965-02-07,-4.7,7
108,서울,1965-02-08,-.1,6.6
108,서울,1965-02-09,-.7,7.2
108,서울,1965-02-10,-1.6,5.3
108,서울,1965-02-11,-3.6,6.4
108,서울,1965-02-12,-3,7
108,서울,1965-02-13,.4,5.4
108,서울,1965-02-14,-4.2,.8
108,서울,1965-02-15,-6.4,3.1
108,서울,1965-02-16,-2.8,6.4
108,서울,1965-02-17,-3.1,7.8
108,서울,1965-02-18,.7,9.7
108,서울,1965-02-19,.2,10.4
108,서울,1965-02-20,-.9,7.5
108,서울,1965-02-21,-4.2,3.1
108,서울,1965-02-22,-6.2,3.8
108,서울,1965-02-23,-5.4,2.9
108,서울,1965-02-24,-7.7,-1.5
108,서울,1965-02-25,-8.2,-.2
108,서울,1965-02-26,-8.4,1
108,서울,1965-02-27,-6.6,3.3
108,서울,1965-02-28,-4,4.2
108,서울,1965-03-01,-6.2,5.6
108,서울,1965-03-02,-2.2,7.3
108,서울,1965-03-03,-3.6,5.3
108,서울,1965-03-04,-6.5,1.6
108,서울,1965-03-05,-7.4,1.4
108,서울,1965-03-06,-5.6,.2
108,서울,1965-03-07,-6.6,3.4
108,서울,1965-03-08,-3,8.6
108,서울,1965-03-09,-3,3.2
108,서울,1965-03-10,-5.4,3.8
108,서울,1965-03-11,-3.1,6.6
108,서울,1965-03-12,.4,7
108,서울,1965-03-13,-2,10
108,서울,1965-03-14,-1,14.5
108,서울,1965-03-15,.8,11.4
108,서울,1965-03-16,.3,3.4
108,서울,1965-03-17,2.3,15.3
108,서울,1965-03-18,2.6,11.6
108,서울,1965-03-19,1,5.6
108,서울,1965-03-20,-1.4,8.1
108,서울,1965-03-21,-.6,10.7
108,서울,1965-03-22,2.6,11.8
108,서울,1965-03-23,.6,10.4
108,서울,1965-03-24,2.2,14.8
108,서울,1965-03-25,-2.4,5.6
108,서울,1965-03-26,-3.7,5.9
108,서울,1965-03-27,-3.7,6.6
108,서울,1965-03-28,-2.7,6.6
108,서울,1965-03-29,-1.8,10.4
108,서울,1965-03-30,3.2,13.2
108,서울,1965-03-31,3.3,11.7
108,서울,1965-04-01,.7,9.2
108,서울,1965-04-02,-1.3,9.4
108,서울,1965-04-03,1.6,11.8
108,서울,1965-04-04,2.6,11.6
108,서울,1965-04-05,.8,11.2
108,서울,1965-04-06,.3,13.1
108,서울,1965-04-07,2,15.6
108,서울,1965-04-08,5,12.6
108,서울,1965-04-09,2.4,10.8
108,서울,1965-04-10,1,7.3
108,서울,1965-04-11,0,11.5
108,서울,1965-04-12,3.6,14.5
108,서울,1965-04-13,5.6,18
108,서울,1965-04-14,7,18.6
108,서울,1965-04-15,7.4,18.8
108,서울,1965-04-16,10.8,21.3
108,서울,1965-04-17,10.2,23.8
108,서울,1965-04-18,7.3,19.2
108,서울,1965-04-19,6.8,10
108,서울,1965-04-20,3.4,14.6
108,서울,1965-04-21,4.3,17.4
108,서울,1965-04-22,6.8,15
108,서울,1965-04-23,8.8,20
108,서울,1965-04-24,8.2,23.8
108,서울,1965-04-25,10.8,27
108,서울,1965-04-26,14,25.6
108,서울,1965-04-27,9.4,20.2
108,서울,1965-04-28,9.3,12.5
108,서울,1965-04-29,9,12.8
108,서울,1965-04-30,6.2,17.4
108,서울,1965-05-01,7.6,17.6
108,서울,1965-05-02,7.5,13
108,서울,1965-05-03,9.8,17.2
108,서울,1965-05-04,7.7,21.3
108,서울,1965-05-05,10.4,16.8
108,서울,1965-05-06,9.4,16.2
108,서울,1965-05-07,8.5,21.8
108,서울,1965-05-08,11.8,23.6
108,서울,1965-05-09,14.8,22.3
108,서울,1965-05-10,11,24
108,서울,1965-05-11,9.6,24.8
108,서울,1965-05-12,10,26.1
108,서울,1965-05-13,12,24.6
108,서울,1965-05-14,16.2,26.2
108,서울,1965-05-15,13.9,24.8
108,서울,1965-05-16,11.6,23
108,서울,1965-05-17,10,22.2
108,서울,1965-05-18,9.3,23.1
108,서울,1965-05-19,12.4,28.3
108,서울,1965-05-20,12.8,24.8
108,서울,1965-05-21,11.9,21.6
108,서울,1965-05-22,11.6,26
108,서울,1965-05-23,15.6,26.2
108,서울,1965-05-24,16.4,20.4
108,서울,1965-05-25,16,25
108,서울,1965-05-26,18.6,26.4
108,서울,1965-05-27,17.8,21.8
108,서울,1965-05-28,15.7,29
108,서울,1965-05-29,16.1,31
108,서울,1965-05-30,14.9,27.9
108,서울,1965-05-31,14.4,27.2
108,서울,1965-06-01,14.9,27.8
108,서울,1965-06-02,16.4,26.6
108,서울,1965-06-03,14.4,19.8
108,서울,1965-06-04,14.3,23
108,서울,1965-06-05,13.9,26
108,서울,1965-06-06,14.4,27.4
108,서울,1965-06-07,15.2,29.2
108,서울,1965-06-08,15.4,27.8
108,서울,1965-06-09,13.8,29.8
108,서울,1965-06-10,16.3,28.2
108,서울,1965-06-11,18.3,31
108,서울,1965-06-12,18.2,28.4
108,서울,1965-06-13,18,31.3
108,서울,1965-06-14,17,30.4
108,서울,1965-06-15,17.8,31.4
108,서울,1965-06-16,17.8,21.6
108,서울,1965-06-17,17,24.8
108,서울,1965-06-18,16.4,26
108,서울,1965-06-19,16.4,26.6
108,서울,1965-06-20,17.3,30.9
108,서울,1965-06-21,17.4,29.1
108,서울,1965-06-22,17.8,29.9
108,서울,1965-06-23,18.2,31
108,서울,1965-06-24,18.2,33.4
108,서울,1965-06-25,19.6,34.6
108,서울,1965-06-26,21.4,31.3
108,서울,1965-06-27,20.1,33.6
108,서울,1965-06-28,19.8,29.3
108,서울,1965-06-29,20.2,29.9
108,서울,1965-06-30,20.6,30
108,서울,1965-07-01,20.9,31.4
108,서울,1965-07-02,19.6,35.2
108,서울,1965-07-03,21.5,34.6
108,서울,1965-07-04,19.4,24.1
108,서울,1965-07-05,20,29.2
108,서울,1965-07-06,19.5,29.2
108,서울,1965-07-07,20.4,28.5
108,서울,1965-07-08,19.2,28.9
108,서울,1965-07-09,21.5,25
108,서울,1965-07-10,19.2,24.2
108,서울,1965-07-11,18.8,24.8
108,서울,1965-07-12,19.4,28.4
108,서울,1965-07-13,20,29.2
108,서울,1965-07-14,20.8,25.2
108,서울,1965-07-15,22.9,25.6
108,서울,1965-07-16,18.4,25
108,서울,1965-07-17,21.3,26.3
108,서울,1965-07-18,21.9,31.4
108,서울,1965-07-19,22.7,30
108,서울,1965-07-20,21.9,24.8
108,서울,1965-07-21,20.5,26.2
108,서울,1965-07-22,18.6,26
108,서울,1965-07-23,19.8,29
108,서울,1965-07-24,20.5,28.2
108,서울,1965-07-25,19.8,30.9
108,서울,1965-07-26,22.2,29.3
108,서울,1965-07-27,23.2,29
108,서울,1965-07-28,23.2,31.1
108,서울,1965-07-29,22,27.3
108,서울,1965-07-30,21.7,29.4
108,서울,1965-07-31,22.8,30.3
108,서울,1965-08-01,22.2,31
108,서울,1965-08-02,24.8,30.6
108,서울,1965-08-03,22.5,25.4
108,서울,1965-08-04,21,24.6
108,서울,1965-08-05,20.6,29.6
108,서울,1965-08-06,19.4,25.5
108,서울,1965-08-07,19.2,24.7
108,서울,1965-08-08,19,27.5
108,서울,1965-08-09,19.8,29.8
108,서울,1965-08-10,20.9,28.4
108,서울,1965-08-11,20.3,24.4
108,서울,1965-08-12,20.7,30.2
108,서울,1965-08-13,22.6,30.4
108,서울,1965-08-14,22.6,27.4
108,서울,1965-08-15,23.3,30.5
108,서울,1965-08-16,23.4,30
108,서울,1965-08-17,24.8,28.8
108,서울,1965-08-18,22.8,29
108,서울,1965-08-19,23.3,29.4
108,서울,1965-08-20,22.2,27.5
108,서울,1965-08-21,22.2,27.8
108,서울,1965-08-22,21.8,30.4
108,서울,1965-08-23,21,28.5
108,서울,1965-08-24,20.7,26
108,서울,1965-08-25,21.8,30.5
108,서울,1965-08-26,20.8,30.4
108,서울,1965-08-27,20.2,30.6
108,서울,1965-08-28,21.2,30
108,서울,1965-08-29,19.8,28.1
108,서울,1965-08-30,19.8,24.8
108,서울,1965-08-31,20,28
108,서울,1965-09-01,18.4,26.8
108,서울,1965-09-02,19,27.6
108,서울,1965-09-03,18.9,27
108,서울,1965-09-04,16.2,26.8
108,서울,1965-09-05,17,26.6
108,서울,1965-09-06,17.3,23.4
108,서울,1965-09-07,14.6,25.5
108,서울,1965-09-08,15.3,26.6
108,서울,1965-09-09,16.8,24.5
108,서울,1965-09-10,15.8,25.6
108,서울,1965-09-11,14.2,26.8
108,서울,1965-09-12,15.4,27.8
108,서울,1965-09-13,15.6,27.6
108,서울,1965-09-14,15.7,27
108,서울,1965-09-15,14.8,26.6
108,서울,1965-09-16,15.8,26.7
108,서울,1965-09-17,14.2,27.3
108,서울,1965-09-18,14.5,26.8
108,서울,1965-09-19,15.8,27.2
108,서울,1965-09-20,19.1,28.2
108,서울,1965-09-21,17,31
108,서울,1965-09-22,15.4,28.8
108,서울,1965-09-23,16.4,29.6
108,서울,1965-09-24,18.5,30.2
108,서울,1965-09-25,16.2,28.2
108,서울,1965-09-26,15.6,26.4
108,서울,1965-09-27,13.1,20.6
108,서울,1965-09-28,10,21.2
108,서울,1965-09-29,11.9,24.1
108,서울,1965-09-30,16,27.1
108,서울,1965-10-01,12,27.2
108,서울,1965-10-02,13,29.2
108,서울,1965-10-03,13.7,27.3
108,서울,1965-10-04,12.8,26.7
108,서울,1965-10-05,14,24.2
108,서울,1965-10-06,10,22.5
108,서울,1965-10-07,9.6,19.8
108,서울,1965-10-08,6.4,19.3
108,서울,1965-10-09,6,21.4
108,서울,1965-10-10,10.6,21.4
108,서울,1965-10-11,14.9,25.2
108,서울,1965-10-12,13.3,23.4
108,서울,1965-10-13,12.2,15.9
108,서울,1965-10-14,8.9,14.8
108,서울,1965-10-15,7.3,12.8
108,서울,1965-10-16,4.6,14.7
108,서울,1965-10-17,4.6,16.8
108,서울,1965-10-18,4.2,17.8
108,서울,1965-10-19,5.1,19.4
108,서울,1965-10-20,11.7,21.3
108,서울,1965-10-21,11.1,21.2
108,서울,1965-10-22,10.2,19.8
108,서울,1965-10-23,9.8,19.2
108,서울,1965-10-24,8.3,18.8
108,서울,1965-10-25,7,20.5
108,서울,1965-10-26,9.6,22.5
108,서울,1965-10-27,8.2,21.8
108,서울,1965-10-28,8,19.8
108,서울,1965-10-29,9.8,22.8
108,서울,1965-10-30,12.1,20
108,서울,1965-10-31,12.8,20.2
108,서울,1965-11-01,11,17.3
108,서울,1965-11-02,9,15.5
108,서울,1965-11-03,7.9,16.6
108,서울,1965-11-04,5.2,10.7
108,서울,1965-11-05,7.5,17.3
108,서울,1965-11-06,9.2,20.8
108,서울,1965-11-07,10.4,15.5
108,서울,1965-11-08,5.8,14.4
108,서울,1965-11-09,3.2,11.4
108,서울,1965-11-10,-.8,7.2
108,서울,1965-11-11,1,9.3
108,서울,1965-11-12,5,15.6
108,서울,1965-11-13,7.7,14.8
108,서울,1965-11-14,1.8,8.6
108,서울,1965-11-15,-.8,7.4
