지점,지점명,일시,최저기온(°C),최고기온(°C)
108,서울,1981-04-14,4.6,18.6
108,서울,1981-04-15,6.3,20
108,서울,1981-04-16,7.7,12.9
108,서울,1981-04-17,5.8,18
108,서울,1981-04-18,7.8,19
108,서울,1981-04-19,6.9,11.9
108,서울,1981-04-20,5.6,15.2
108,서울,1981-04-21,5.8,19.1
108,서울,1981-04-22,7.4,21.7
108,서울,1981-04-23,9.8,22.3
108,서울,1981-04-24,8.2,15.1
108,서울,1981-04-25,7.3,19.4
108,서울,1981-04-26,7.7,22.4
108,서울,1981-04-27,9.7,22.3
108,서울,1981-04-28,9.1,25.3
108,서울,1981-04-29,9.8,17.3
108,서울,1981-04-30,8,18.3
108,서울,1981-05-01,9.9,26.4
108,서울,1981-05-02,9.6,17
108,서울,1981-05-03,6.1,14
108,서울,1981-05-04,5.4,17.5
108,서울,1981-05-05,9.1,20.7
108,서울,1981-05-06,11.5,23.3
108,서울,1981-05-07,13.8,22.9
108,서울,1981-05-08,14.9,22.6
108,서울,1981-05-09,15.3,21.2
108,서울,1981-05-10,14.8,17.6
108,서울,1981-05-11,10.1,15.2
108,서울,1981-05-12,9.4,16
108,서울,1981-05-13,8.8,18.4
108,서울,1981-05-14,9.1,20
108,서울,1981-05-15,14.9,22
108,서울,1981-05-16,10.6,16.4
108,서울,1981-05-17,8.1,13.8
108,서울,1981-05-18,6.7,14
108,서울,1981-05-19,10,17.7
108,서울,1981-05-20,9.7,18.8
108,서울,1981-05-21,9.6,22.8
108,서울,1981-05-22,13.3,23.8
108,서울,1981-05-23,13.7,25.8
108,서울,1981-05-24,16.2,25.8
108,서울,1981-05-25,13.4,24.8
108,서울,1981-05-26,15.3,28.3
108,서울,1981-05-27,17,28.5
108,서울,1981-05-28,14.3,20.3
108,서울,1981-05-29,13.2,26.7
108,서울,1981-05-30,12.9,23.9
108,서울,1981-05-31,11.9,21.4
108,서울,1981-06-01,8.8,22.7
108,서울,1981-06-02,11.9,24.4
108,서울,1981-06-03,13.6,22.8
108,서울,1981-06-04,15.4,24.3
108,서울,1981-06-05,13.1,26.7
108,서울,1981-06-06,15.2,25.6
108,서울,1981-06-07,15.5,27.8
108,서울,1981-06-08,15.6,27.9
108,서울,1981-06-09,17.6,25.5
108,서울,1981-06-10,15.8,21.3
108,서울,1981-06-11,17.6,23.6
108,서울,1981-06-12,16.8,27.6
108,서울,1981-06-13,18.3,28
108,서울,1981-06-14,16.9,27.8
108,서울,1981-06-15,16.6,28.8
108,서울,1981-06-16,18.2,30.7
108,서울,1981-06-17,20.5,30.3
108,서울,1981-06-18,20.8,29
108,서울,1981-06-19,21.3,27.2
108,서울,1981-06-20,21,28.8
108,서울,1981-06-21,22.6,26.3
108,서울,1981-06-22,20,28.8
108,서울,1981-06-23,17.6,27.4
108,서울,1981-06-24,16.4,25.6
108,서울,1981-06-25,18.8,25.8
108,서울,1981-06-26,17.4,30
108,서울,1981-06-27,19.3,23.4
108,서울,1981-06-28,21.6,27.6
108,서울,1981-06-29,20.2,29.2
108,서울,1981-06-30,21.4,30.5
108,서울,1981-07-01,21.9,24.1
108,서울,1981-07-02,21.7,23.8
108,서울,1981-07-03,20.6,23.3
108,서울,1981-07-04,19.6,26.6
108,서울,1981-07-05,22,25.4
108,서울,1981-07-06,20.2,25.8
108,서울,1981-07-07,19.7,27.1
108,서울,1981-07-08,20.4,27.3
108,서울,1981-07-09,20,25.2
108,서울,1981-07-10,19.2,28.8
108,서울,1981-07-11,19.5,28.8
108,서울,1981-07-12,19.4,24.3
108,서울,1981-07-13,21,29.3
108,서울,1981-07-14,21.4,29.8
108,서울,1981-07-15,23.7,30.6
108,서울,1981-07-16,25.4,31.6
108,서울,1981-07-17,25.5,30.5
108,서울,1981-07-18,24.9,31.6
108,서울,1981-07-19,23.7,31.8
108,서울,1981-07-20,22.9,31.8
108,서울,1981-07-21,23.6,29.4
108,서울,1981-07-22,23.6,32.1
108,서울,1981-07-23,24.7,31.9
108,서울,1981-07-24,23.4,32.5
108,서울,1981-07-25,24.7,33.2
108,서울,1981-07-26,24.2,33.9
108,서울,1981-07-27,24.1,28.5
108,서울,1981-07-28,22.6,30.9
108,서울,1981-07-29,25,29.6
108,서울,1981-07-30,24.3,33.3
108,서울,1981-07-31,25.7,35.2
108,서울,1981-08-01,27.2,29.7
108,서울,1981-08-02,25.2,30.2
108,서울,1981-08-03,25.1,28.8
108,서울,1981-08-04,22.5,31.6
108,서울,1981-08-05,19,28.2
108,서울,1981-08-06,19.6,27.6
108,서울,1981-08-07,17.9,24.2
108,서울,1981-08-08,20.9,27
108,서울,1981-08-09,22.5,30.6
108,서울,1981-08-10,22.1,27.3
108,서울,1981-08-11,21.7,31
108,서울,1981-08-12,20.4,30.2
108,서울,1981-08-13,21.1,30
108,서울,1981-08-14,21.7,33
108,서울,1981-08-15,21.6,31.6
108,서울,1981-08-16,20.9,31.4
108,서울,1981-08-17,23.1,26
108,서울,1981-08-18,23.4,28.1
108,서울,1981-08-19,21.6,30.3
108,서울,1981-08-20,22.5,27.2
108,서울,1981-08-21,22.2,28.3
108,서울,1981-08-22,20.2,29.4
108,서울,1981-08-23,19.5,29.8
108,서울,1981-08-24,19.2,28.4
108,서울,1981-08-25,18.9,23.2
108,서울,1981-08-26,19.3,26.2
108,서울,1981-08-27,18.3,30.2
108,서울,1981-08-28,18.8,30.1
108,서울,1981-08-29,19.6,30.1
108,서울,1981-08-30,22,25.8
108,서울,1981-08-31,17.2,22.7
108,서울,1981-09-01,17.3,19.2
108,서울,1981-09-02,18.7,26.7
108,서울,1981-09-03,18.8,23
108,서울,1981-09-04,15.6,25.4
108,서울,1981-09-05,15.7,27.3
108,서울,1981-09-06,16.8,28.2
108,서울,1981-09-07,16.9,28
108,서울,1981-09-08,17.6,26.3
108,서울,1981-09-09,17.4,23.5
108,서울,1981-09-10,15.8,25.5
108,서울,1981-09-11,17,24.7
108,서울,1981-09-12,13.6,20.8
108,서울,1981-09-13,11.6,22.4
108,서울,1981-09-14,11.6,22.6
108,서울,1981-09-15,11.8,23.4
108,서울,1981-09-16,12.9,23.7
108,서울,1981-09-17,16,24.9
108,서울,1981-09-18,17.9,25.8
108,서울,1981-09-19,16.4,26
108,서울,1981-09-20,17,28.6
108,서울,1981-09-21,18.2,28.8
108,서울,1981-09-22,17.4,29
108,서울,1981-09-23,17.7,29
108,서울,1981-09-24,15.4,22.4
108,서울,1981-09-25,17.2,25.2
108,서울,1981-09-26,14.7,27.5
108,서울,1981-09-27,15.9,25.4
108,서울,1981-09-28,12.5,21.7
108,서울,1981-09-29,12.4,21.7
108,서울,1981-09-30,15.5,22
108,서울,1981-10-01,13.6,23.3
108,서울,1981-10-02,12.7,21.4
108,서울,1981-10-03,10.8,22.8
108,서울,1981-10-04,12.4,17.6
108,서울,1981-10-05,12.8,21.6
108,서울,1981-10-06,13.5,21.2
108,서울,1981-10-07,13.2,21.8
108,서울,1981-10-08,12.4,21.8
108,서울,1981-10-09,10.5,16
108,서울,1981-10-10,9.5,20.8
108,서울,1981-10-11,10.3,21.2
108,서울,1981-10-12,11.5,21.4
108,서울,1981-10-13,10.2,19.2
108,서울,1981-10-14,6.6,16.7
108,서울,1981-10-15,7.2,18.4
108,서울,1981-10-16,9.7,20.4
108,서울,1981-10-17,12.7,23.2
108,서울,1981-10-18,12.6,19.9
108,서울,1981-10-19,10.5,18.2
108,서울,1981-10-20,10,18.9
108,서울,1981-10-21,10.4,21.4
108,서울,1981-10-22,3,15.8
108,서울,1981-10-23,.6,6.1
108,서울,1981-10-24,3.6,10.5
108,서울,1981-10-25,2.6,12.6
108,서울,1981-10-26,3.3,15.2
108,서울,1981-10-27,5,14.7
108,서울,1981-10-28,8.6,11.7
108,서울,1981-10-29,7.4,14.8
108,서울,1981-10-30,7.3,18.2
108,서울,1981-10-31,4.6,13.9
108,서울,1981-11-01,1.9,13.6
108,서울,1981-11-02,7.9,10.8
108,서울,1981-11-03,5.2,10.8
108,서울,1981-11-04,2.2,7.1
108,서울,1981-11-05,.7,5.8
108,서울,1981-11-06,-.2,8.8
108,서울,1981-11-07,-4.5,1
108,서울,1981-11-08,-7,1.8
108,서울,1981-11-09,-6,3.8
108,서울,1981-11-10,-1,6.8
108,서울,1981-11-11,.4,8.2
108,서울,1981-11-12,3.4,12.6
108,서울,1981-11-13,5,13
108,서울,1981-11-14,1.2,11.2
108,서울,1981-11-15,6.8,9.5
108,서울,1981-11-16,.7,10
108,서울,1981-11-17,-1.5,7
108,서울,1981-11-18,-1.8,6.5
108,서울,1981-11-19,1.1,8.2
108,서울,1981-11-20,1.8,10.5
108,서울,1981-11-21,-.4,6.6
108,서울,1981-11-22,-1.3,8.2
108,서울,1981-11-23,1.9,9
108,서울,1981-11-24,-1.2,5.1
108,서울,1981-11-25,-1.1,4.7
108,서울,1981-11-26,-.2,10.5
108,서울,1981-11-27,-3.8,3.8
108,서울,1981-11-28,-5.9,1.8
108,서울,1981-11-29,-3.9,2.8
108,서울,1981-11-30,-3.2,4.9
108,서울,1981-12-01,-9.4,.4
108,서울,1981-12-02,-11,-2.2
108,서울,1981-12-03,-8.5,4.3
108,서울,1981-12-04,.6,4.1
108,서울,1981-12-05,-1.7,4
108,서울,1981-12-06,-5,3.4
108,서울,1981-12-07,-3.1,4.2
108,서울,1981-12-08,-2.7,6.2
108,서울,1981-12-09,-1.2,7.6
108,서울,1981-12-10,-2.5,7
108,서울,1981-12-11,-1.4,7.3
108,서울,1981-12-12,-1.7,4.7
108,서울,1981-12-13,-4.8,1.2
108,서울,1981-12-14,-7.2,-1.3
108,서울,1981-12-15,-8.6,-1
108,서울,1981-12-16,-6.1,3
108,서울,1981-12-17,-5.7,4.2
108,서울,1981-12-18,-4.2,4.5
108,서울,1981-12-19,-2.5,-.3
108,서울,1981-12-20,-4.4,2.8
108,서울,1981-12-21,-5.6,4.4
108,서울,1981-12-22,-.2,6.2
108,서울,1981-12-23,-3.7,5.2
108,서울,1981-12-24,-5,4
108,서울,1981-12-25,-1.8,5.9
108,서울,1981-12-26,3.4,10.2
108,서울,1981-12-27,4.2,8.9
108,서울,1981-12-28,1.7,9.5
108,서울,1981-12-29,-4.2,6.7
108,서울,1981-12-30,-6.3,-.6
108,서울,1981-12-31,-4.9,1.2
